ID Factura,Sucursal,Ciudad,Tipo Cliente,Sexo,Linea de Producto,Precio Unitario,Cantidad,Tax 5%,Total,Fecha,Hora,Tipo Pago,cogs,porcentaje de margen bruto,ingreso bruto,Rating
704-10-4056,Norte,Santiago,Miembro,Masculino,Salud y Belleza,60.47,3,9.0705,190.4805,1/14/2019,10:55,Tarjeta de Credito,181.41,4.761904762,9.0705,5.6
497-37-6538,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,58.91,7,20.6185,432.9885,1/17/2019,15:15,Cheque,412.37,4.761904762,20.6185,9.7
651-96-5970,Sur,San Cristobal,Normal,Masculino,Cosmeticos,46.41,1,2.3205,48.7305,3/3/2019,20:06,Tarjeta de Credito,46.41,4.761904762,2.3205,4
400-80-4065,Norte,Santiago,Miembro,Masculino,Salud y Belleza,68.55,4,13.71,287.91,2/15/2019,20:21,Tarjeta de Credito,274.2,4.761904762,13.71,9.2
744-16-7898,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,97.37,10,48.685,1022.385,1/15/2019,13:48,Tarjeta de Credito,973.7,4.761904762,48.685,4.9
263-12-5321,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,92.6,7,32.41,680.61,2/27/2019,12:52,Tarjeta de Credito,648.2,4.761904762,32.41,9.3
702-72-0487,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,46.61,2,4.661,97.881,2/26/2019,12:28,Tarjeta de Credito,93.22,4.761904762,4.661,6.6
605-83-1050,Este,Punta Cana,Normal,Masculino,Cosmeticos,27.18,2,2.718,57.078,3/15/2019,16:26,Cheque,54.36,4.761904762,2.718,4.3
443-60-9639,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,60.87,1,3.0435,63.9135,1/24/2019,13:24,Efectivo,60.87,4.761904762,3.0435,5.5
864-24-7918,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,24.49,10,12.245,257.145,2/22/2019,15:15,Efectivo,244.9,4.761904762,12.245,8.1
359-94-5395,Este,Punta Cana,Normal,Masculino,Salud y Belleza,92.78,1,4.639,97.419,3/15/2019,10:50,Tarjeta de Credito,92.78,4.761904762,4.639,9.8
401-09-4232,Norte,Santiago,Miembro,Masculino,Hogar y Estilo de Vida,86.69,5,21.6725,455.1225,2/11/2019,18:38,Cheque,433.45,4.761904762,21.6725,9.4
751-15-6198,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,23.01,6,6.903,144.963,1/12/2019,16:45,Cheque,138.06,4.761904762,6.903,7.9
324-41-6833,Norte,Santiago,Miembro,Femenino,Accesorios Electronicos,30.2,8,12.08,253.68,3/3/2019,19:30,Cheque,241.6,4.761904762,12.08,5.1
474-33-8305,Norte,Santiago,Miembro,Masculino,Cosmeticos,67.39,7,23.5865,495.3165,3/23/2019,13:23,Cheque,471.73,4.761904762,23.5865,6.9
759-29-9521,Sur,San Cristobal,Miembro,Femenino,Cosmeticos,48.96,9,22.032,462.672,3/4/2019,11:27,Efectivo,440.64,4.761904762,22.032,8
831-81-6575,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,75.59,9,34.0155,714.3255,2/23/2019,11:12,Efectivo,680.31,4.761904762,34.0155,8
220-68-6701,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,77.47,4,15.494,325.374,3/17/2019,16:36,Efectivo,309.88,4.761904762,15.494,4.2
618-34-8551,Sur,San Cristobal,Normal,Femenino,Deportes y Viajes,93.18,2,9.318,195.678,1/16/2019,18:41,Tarjeta de Credito,186.36,4.761904762,9.318,8.5
257-60-7754,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,50.23,4,10.046,210.966,1/8/2019,17:12,Efectivo,200.92,4.761904762,10.046,9
559-61-5987,Este,Punta Cana,Normal,Femenino,Salud y Belleza,17.75,1,0.8875,18.6375,1/14/2019,10:38,Efectivo,17.75,4.761904762,0.8875,8.6
189-55-2313,Norte,Santiago,Normal,Femenino,Cosmeticos,62.18,10,31.09,652.89,1/31/2019,10:33,Cheque,621.8,4.761904762,31.09,6
565-91-4567,Este,Punta Cana,Normal,Masculino,Salud y Belleza,10.75,8,4.3,90.3,3/15/2019,14:38,Cheque,86,4.761904762,4.3,6.2
380-60-5336,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,40.26,10,20.13,422.73,2/24/2019,18:06,Tarjeta de Credito,402.6,4.761904762,20.13,5
815-04-6282,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,64.97,5,16.2425,341.0925,2/8/2019,12:52,Tarjeta de Credito,324.85,4.761904762,16.2425,6.5
674-56-6360,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,95.15,1,4.7575,99.9075,3/22/2019,14:00,Efectivo,95.15,4.761904762,4.7575,6
778-34-2523,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,48.62,8,19.448,408.408,1/24/2019,10:57,Efectivo,388.96,4.761904762,19.448,5
499-27-7781,Este,Punta Cana,Normal,Femenino,Alimentos y Bebidas,53.21,8,21.284,446.964,3/14/2019,16:45,Cheque,425.68,4.761904762,21.284,5
477-59-2456,Norte,Santiago,Normal,Femenino,Cosmeticos,45.44,7,15.904,333.984,1/23/2019,11:15,Efectivo,318.08,4.761904762,15.904,9.2
832-51-6761,Sur,San Cristobal,Normal,Masculino,Alimentos y Bebidas,33.88,8,13.552,284.592,1/19/2019,20:29,Cheque,271.04,4.761904762,13.552,9.6
869-11-3082,Este,Punta Cana,Miembro,Masculino,Salud y Belleza,96.16,4,19.232,403.872,1/27/2019,20:03,Tarjeta de Credito,384.64,4.761904762,19.232,8.4
190-59-3964,Este,Punta Cana,Miembro,Masculino,Alimentos y Bebidas,47.16,5,11.79,247.59,2/3/2019,14:35,Tarjeta de Credito,235.8,4.761904762,11.79,6
366-43-6862,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,52.89,4,10.578,222.138,3/25/2019,16:32,Cheque,211.56,4.761904762,10.578,6.7
186-43-8965,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,47.68,2,4.768,100.128,2/24/2019,10:10,Tarjeta de Credito,95.36,4.761904762,4.768,4.1
784-21-9238,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,10.17,1,0.5085,10.6785,2/7/2019,14:15,Efectivo,10.17,4.761904762,0.5085,5.9
276-75-6884,Sur,San Cristobal,Normal,Femenino,Salud y Belleza,68.71,3,10.3065,216.4365,3/4/2019,10:05,Efectivo,206.13,4.761904762,10.3065,8.7
109-86-4363,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,60.08,7,21.028,441.588,2/14/2019,11:36,Tarjeta de Credito,420.56,4.761904762,21.028,4.5
569-76-2760,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,22.01,4,4.402,92.442,1/29/2019,18:15,Tarjeta de Credito,88.04,4.761904762,4.402,6.6
222-42-0244,Este,Punta Cana,Miembro,Femenino,Salud y Belleza,72.11,9,32.4495,681.4395,1/28/2019,13:53,Tarjeta de Credito,648.99,4.761904762,32.4495,7.7
760-53-9233,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,41.28,3,6.192,130.032,3/26/2019,18:37,Tarjeta de Credito,123.84,4.761904762,6.192,8.5
538-22-0304,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,64.95,10,32.475,681.975,3/24/2019,18:27,Efectivo,649.5,4.761904762,32.475,5.2
416-17-9926,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,74.22,10,37.11,779.31,1/1/2019,14:42,Tarjeta de Credito,742.2,4.761904762,37.11,4.3
237-44-6163,Sur,San Cristobal,Normal,Masculino,Accesorios Electronicos,10.56,8,4.224,88.704,1/24/2019,17:43,Efectivo,84.48,4.761904762,4.224,7.6
636-17-0325,Este,Punta Cana,Normal,Masculino,Salud y Belleza,62.57,4,12.514,262.794,2/25/2019,18:37,Efectivo,250.28,4.761904762,12.514,9.5
343-75-9322,Este,Punta Cana,Miembro,Femenino,Deportes y Viajes,11.85,8,4.74,99.54,1/9/2019,16:34,Efectivo,94.8,4.761904762,4.74,4.1
528-14-9470,Sur,San Cristobal,Miembro,Masculino,Salud y Belleza,91.3,1,4.565,95.865,2/14/2019,14:42,Cheque,91.3,4.761904762,4.565,9.2
427-45-9297,Este,Punta Cana,Miembro,Femenino,Hogar y Estilo de Vida,40.73,7,14.2555,299.3655,3/12/2019,11:01,Cheque,285.11,4.761904762,14.2555,5.4
807-34-3742,Sur,San Cristobal,Normal,Masculino,Cosmeticos,52.38,1,2.619,54.999,3/26/2019,19:44,Efectivo,52.38,4.761904762,2.619,5.8
288-62-1085,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,38.54,5,9.635,202.335,1/9/2019,13:34,Cheque,192.7,4.761904762,9.635,5.6
670-71-7306,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,44.63,6,13.389,281.169,1/2/2019,20:08,Tarjeta de Credito,267.78,4.761904762,13.389,5.1
660-29-7083,Norte,Santiago,Normal,Masculino,Accesorios Electronicos,55.87,10,27.935,586.635,1/15/2019,15:01,Efectivo,558.7,4.761904762,27.935,5.8
271-77-8740,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,29.22,6,8.766,184.086,1/1/2019,11:40,Cheque,175.32,4.761904762,8.766,5
497-36-0989,Sur,San Cristobal,Normal,Masculino,Cosmeticos,51.94,3,7.791,163.611,2/15/2019,15:21,Efectivo,155.82,4.761904762,7.791,7.9
291-59-1384,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,60.3,1,3.015,63.315,2/28/2019,17:38,Efectivo,60.3,4.761904762,3.015,6
860-73-6466,Sur,San Cristobal,Miembro,Femenino,Deportes y Viajes,39.47,2,3.947,82.887,3/2/2019,16:16,Tarjeta de Credito,78.94,4.761904762,3.947,5
549-23-9016,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,14.87,2,1.487,31.227,2/13/2019,18:15,Tarjeta de Credito,29.74,4.761904762,1.487,8.9
896-34-0956,Sur,San Cristobal,Normal,Masculino,Cosmeticos,21.32,1,1.066,22.386,1/26/2019,12:43,Efectivo,21.32,4.761904762,1.066,5.9
804-38-3935,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,93.78,3,14.067,295.407,1/30/2019,11:32,Tarjeta de Credito,281.34,4.761904762,14.067,5.9
585-90-0249,Sur,San Cristobal,Miembro,Masculino,Accesorios Electronicos,73.26,1,3.663,76.923,1/27/2019,18:08,Cheque,73.26,4.761904762,3.663,9.7
862-29-5914,Norte,Santiago,Normal,Femenino,Deportes y Viajes,22.38,1,1.119,23.499,1/30/2019,17:08,Tarjeta de Credito,22.38,4.761904762,1.119,8.6
845-94-6841,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,72.88,9,32.796,688.716,1/8/2019,19:38,Efectivo,655.92,4.761904762,32.796,4
125-45-2293,Sur,San Cristobal,Normal,Femenino,Cosmeticos,99.1,6,29.73,624.33,1/19/2019,13:11,Efectivo,594.6,4.761904762,29.73,4.2
843-73-4724,Sur,San Cristobal,Normal,Masculino,Cosmeticos,74.1,1,3.705,77.805,1/25/2019,11:05,Efectivo,74.1,4.761904762,3.705,9.2
409-33-9708,Sur,San Cristobal,Normal,Femenino,Cosmeticos,98.48,2,9.848,206.808,2/19/2019,10:12,Cheque,196.96,4.761904762,9.848,9.2
658-66-3967,Norte,Santiago,Normal,Masculino,Salud y Belleza,53.19,7,18.6165,390.9465,1/14/2019,15:42,Cheque,372.33,4.761904762,18.6165,5
866-70-2814,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,52.79,10,26.395,554.295,2/25/2019,11:58,Cheque,527.9,4.761904762,26.395,10
160-22-2687,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,95.95,5,23.9875,503.7375,1/23/2019,14:21,Cheque,479.75,4.761904762,23.9875,8.8
895-03-6665,Este,Punta Cana,Normal,Femenino,Cosmeticos,36.51,9,16.4295,345.0195,2/16/2019,10:52,Efectivo,328.59,4.761904762,16.4295,4.2
770-42-8960,Este,Punta Cana,Normal,Masculino,Alimentos y Bebidas,21.12,8,8.448,177.408,1/1/2019,19:31,Efectivo,168.96,4.761904762,8.448,6.3
748-45-2862,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,28.31,4,5.662,118.902,3/7/2019,18:35,Efectivo,113.24,4.761904762,5.662,8.2
234-36-2483,Este,Punta Cana,Normal,Masculino,Salud y Belleza,57.59,6,17.277,362.817,2/15/2019,13:51,Efectivo,345.54,4.761904762,17.277,5.1
316-66-3011,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,47.63,9,21.4335,450.1035,1/23/2019,12:35,Efectivo,428.67,4.761904762,21.4335,5
848-95-6252,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,86.27,1,4.3135,90.5835,2/20/2019,13:24,Cheque,86.27,4.761904762,4.3135,7
840-76-5966,Sur,San Cristobal,Miembro,Masculino,Deportes y Viajes,12.76,2,1.276,26.796,1/8/2019,18:06,Cheque,25.52,4.761904762,1.276,7.8
152-03-4217,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,11.28,9,5.076,106.596,3/17/2019,11:55,Tarjeta de Credito,101.52,4.761904762,5.076,4.3
533-66-5566,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,51.07,7,17.8745,375.3645,1/12/2019,11:42,Efectivo,357.49,4.761904762,17.8745,7
124-31-1458,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,79.59,3,11.9385,250.7085,1/8/2019,14:30,Efectivo,238.77,4.761904762,11.9385,6.6
176-78-1170,Norte,Santiago,Miembro,Masculino,Salud y Belleza,33.81,3,5.0715,106.5015,1/26/2019,15:11,Cheque,101.43,4.761904762,5.0715,7.3
361-59-0574,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,90.53,8,36.212,760.452,3/15/2019,14:48,Tarjeta de Credito,724.24,4.761904762,36.212,6.5
101-81-4070,Norte,Santiago,Miembro,Femenino,Salud y Belleza,62.82,2,6.282,131.922,1/17/2019,12:36,Cheque,125.64,4.761904762,6.282,4.9
631-34-1880,Norte,Santiago,Miembro,Masculino,Alimentos y Bebidas,24.31,3,3.6465,76.5765,1/8/2019,19:09,Tarjeta de Credito,72.93,4.761904762,3.6465,4.3
852-82-2749,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,64.59,4,12.918,271.278,1/6/2019,13:35,Cheque,258.36,4.761904762,12.918,9.3
873-14-6353,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,24.82,7,8.687,182.427,2/16/2019,10:33,Tarjeta de Credito,173.74,4.761904762,8.687,7.1
584-66-4073,Norte,Santiago,Normal,Masculino,Cosmeticos,56.5,1,2.825,59.325,3/13/2019,15:45,Cheque,56.5,4.761904762,2.825,9.6
544-55-9589,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,21.43,10,10.715,225.015,1/28/2019,11:51,Efectivo,214.3,4.761904762,10.715,6.2
166-19-2553,Sur,San Cristobal,Miembro,Masculino,Deportes y Viajes,89.06,6,26.718,561.078,1/18/2019,17:26,Efectivo,534.36,4.761904762,26.718,9.9
737-88-5876,Sur,San Cristobal,Miembro,Masculino,Hogar y Estilo de Vida,23.29,4,4.658,97.818,3/19/2019,11:52,Tarjeta de Credito,93.16,4.761904762,4.658,5.9
154-87-7367,Norte,Santiago,Normal,Masculino,Hogar y Estilo de Vida,65.26,8,26.104,548.184,3/15/2019,14:04,Cheque,522.08,4.761904762,26.104,6.3
885-56-0389,Norte,Santiago,Miembro,Masculino,Cosmeticos,52.35,1,2.6175,54.9675,2/12/2019,17:49,Efectivo,52.35,4.761904762,2.6175,4
608-05-3804,Este,Punta Cana,Miembro,Masculino,Accesorios Electronicos,39.75,1,1.9875,41.7375,2/25/2019,20:19,Efectivo,39.75,4.761904762,1.9875,6.1
448-61-3783,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,90.02,8,36.008,756.168,3/21/2019,16:08,Tarjeta de Credito,720.16,4.761904762,36.008,4.5
761-49-0439,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,12.1,8,4.84,101.64,1/19/2019,10:17,Cheque,96.8,4.761904762,4.84,8.6
490-95-0021,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,33.21,10,16.605,348.705,1/8/2019,14:25,Cheque,332.1,4.761904762,16.605,6
115-38-7388,Norte,Santiago,Miembro,Femenino,Cosmeticos,10.18,8,4.072,85.512,3/30/2019,12:51,Tarjeta de Credito,81.44,4.761904762,4.072,9.5
311-13-6971,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,31.99,10,15.995,335.895,2/20/2019,15:18,Tarjeta de Credito,319.9,4.761904762,15.995,9.9
291-55-6563,Sur,San Cristobal,Miembro,Femenino,Hogar y Estilo de Vida,34.42,6,10.326,216.846,3/30/2019,12:45,Cheque,206.52,4.761904762,10.326,7.5
548-48-3156,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,83.34,2,8.334,175.014,3/19/2019,13:37,Efectivo,166.68,4.761904762,8.334,7.6
460-93-5834,Sur,San Cristobal,Normal,Masculino,Deportes y Viajes,45.58,7,15.953,335.013,1/13/2019,10:03,Efectivo,319.06,4.761904762,15.953,5
325-89-4209,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,87.9,1,4.395,92.295,2/5/2019,19:42,Cheque,87.9,4.761904762,4.395,6.7
884-80-6021,Sur,San Cristobal,Miembro,Femenino,Accesorios Electronicos,73.47,10,36.735,771.435,3/23/2019,13:14,Cheque,734.7,4.761904762,36.735,9.5
137-74-8729,Norte,Santiago,Normal,Femenino,Cosmeticos,12.19,8,4.876,102.396,3/13/2019,12:47,Cheque,97.52,4.761904762,4.876,6.8
880-46-5796,Sur,San Cristobal,Miembro,Masculino,Deportes y Viajes,76.92,10,38.46,807.66,3/17/2019,19:53,Cheque,769.2,4.761904762,38.46,5.6
389-70-2397,Norte,Santiago,Normal,Femenino,Salud y Belleza,83.66,5,20.915,439.215,2/21/2019,10:26,Efectivo,418.3,4.761904762,20.915,7.2
114-35-5271,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,57.91,8,23.164,486.444,2/7/2019,15:06,Efectivo,463.28,4.761904762,23.164,8.1
607-76-6216,Norte,Santiago,Miembro,Femenino,Cosmeticos,92.49,5,23.1225,485.5725,3/2/2019,16:35,Tarjeta de Credito,462.45,4.761904762,23.1225,8.6
715-20-1673,Este,Punta Cana,Normal,Masculino,Accesorios Electronicos,28.38,5,7.095,148.995,3/6/2019,20:57,Efectivo,141.9,4.761904762,7.095,9.4
811-35-1094,Este,Punta Cana,Miembro,Masculino,Accesorios Electronicos,50.45,6,15.135,317.835,2/6/2019,15:16,Tarjeta de Credito,302.7,4.761904762,15.135,8.9
699-88-1972,Este,Punta Cana,Normal,Masculino,Salud y Belleza,99.16,8,39.664,832.944,1/28/2019,17:47,Tarjeta de Credito,793.28,4.761904762,39.664,4.2
781-84-8059,Norte,Santiago,Normal,Masculino,Cosmeticos,60.74,7,21.259,446.439,1/18/2019,16:23,Cheque,425.18,4.761904762,21.259,5
409-49-6995,Norte,Santiago,Miembro,Femenino,Alimentos y Bebidas,47.27,6,14.181,297.801,2/5/2019,10:17,Efectivo,283.62,4.761904762,14.181,8.8
725-54-0677,Norte,Santiago,Miembro,Masculino,Salud y Belleza,85.6,7,29.96,629.16,3/2/2019,13:50,Efectivo,599.2,4.761904762,29.96,5.3
146-09-5432,Sur,San Cristobal,Miembro,Masculino,Alimentos y Bebidas,35.04,9,15.768,331.128,2/9/2019,19:17,Cheque,315.36,4.761904762,15.768,4.6
377-79-7592,Norte,Santiago,Miembro,Femenino,Accesorios Electronicos,44.84,9,20.178,423.738,1/14/2019,14:00,Tarjeta de Credito,403.56,4.761904762,20.178,7.5
509-10-0516,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,45.97,4,9.194,193.074,2/9/2019,12:02,Cheque,183.88,4.761904762,9.194,5.1
595-94-9924,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,27.73,5,6.9325,145.5825,3/26/2019,20:21,Tarjeta de Credito,138.65,4.761904762,6.9325,4.2
865-41-9075,Sur,San Cristobal,Normal,Masculino,Alimentos y Bebidas,11.53,7,4.0355,84.7455,1/28/2019,17:35,Efectivo,80.71,4.761904762,4.0355,8.1
545-07-8534,Norte,Santiago,Normal,Femenino,Salud y Belleza,58.32,2,5.832,122.472,2/14/2019,12:42,Cheque,116.64,4.761904762,5.832,6
118-62-1812,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,78.38,4,15.676,329.196,3/24/2019,17:56,Efectivo,313.52,4.761904762,15.676,7.9
450-42-3339,Norte,Santiago,Normal,Masculino,Salud y Belleza,84.61,10,42.305,888.405,2/9/2019,18:58,Tarjeta de Credito,846.1,4.761904762,42.305,8.8
851-98-3555,Este,Punta Cana,Normal,Femenino,Salud y Belleza,82.88,5,20.72,435.12,3/24/2019,14:08,Tarjeta de Credito,414.4,4.761904762,20.72,6.6
186-71-5196,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,79.54,2,7.954,167.034,3/27/2019,16:30,Cheque,159.08,4.761904762,7.954,6.2
624-01-8356,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,49.01,10,24.505,514.605,1/27/2019,10:44,Tarjeta de Credito,490.1,4.761904762,24.505,4.2
313-66-9943,Este,Punta Cana,Miembro,Femenino,Alimentos y Bebidas,29.15,3,4.3725,91.8225,3/27/2019,20:29,Tarjeta de Credito,87.45,4.761904762,4.3725,7.3
151-27-8496,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,56.13,4,11.226,235.746,1/19/2019,11:43,Cheque,224.52,4.761904762,11.226,8.6
453-33-6436,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,93.12,8,37.248,782.208,2/7/2019,10:09,Efectivo,744.96,4.761904762,37.248,6.8
522-57-8364,Sur,San Cristobal,Miembro,Masculino,Cosmeticos,51.34,8,20.536,431.256,1/31/2019,10:00,Cheque,410.72,4.761904762,20.536,7.6
459-45-2396,Sur,San Cristobal,Miembro,Femenino,Alimentos y Bebidas,99.6,3,14.94,313.74,2/25/2019,18:45,Efectivo,298.8,4.761904762,14.94,5.8
717-96-4189,Norte,Santiago,Normal,Femenino,Accesorios Electronicos,35.49,6,10.647,223.587,2/2/2019,12:40,Efectivo,212.94,4.761904762,10.647,4.1
722-13-2115,Norte,Santiago,Miembro,Masculino,Deportes y Viajes,42.85,1,2.1425,44.9925,3/14/2019,15:36,Tarjeta de Credito,42.85,4.761904762,2.1425,9.3
749-81-8133,Sur,San Cristobal,Normal,Femenino,Cosmeticos,94.67,4,18.934,397.614,3/11/2019,12:04,Efectivo,378.68,4.761904762,18.934,6.8
777-67-2495,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,68.97,3,10.3455,217.2555,2/22/2019,11:26,Cheque,206.91,4.761904762,10.3455,8.7
636-98-3364,Este,Punta Cana,Miembro,Femenino,Accesorios Electronicos,26.26,3,3.939,82.719,3/2/2019,12:36,Cheque,78.78,4.761904762,3.939,6.3
246-55-6923,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,35.79,9,16.1055,338.2155,3/10/2019,15:06,Tarjeta de Credito,322.11,4.761904762,16.1055,5.1
181-82-6255,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,16.37,6,4.911,103.131,2/8/2019,10:58,Efectivo,98.22,4.761904762,4.911,7
838-02-1821,Norte,Santiago,Miembro,Femenino,Hogar y Estilo de Vida,12.73,2,1.273,26.733,2/22/2019,12:10,Tarjeta de Credito,25.46,4.761904762,1.273,5.2
887-42-0517,Norte,Santiago,Normal,Femenino,Deportes y Viajes,83.14,7,29.099,611.079,1/10/2019,10:31,Tarjeta de Credito,581.98,4.761904762,29.099,6.6
457-12-0244,Norte,Santiago,Miembro,Femenino,Deportes y Viajes,35.22,6,10.566,221.886,3/14/2019,13:49,Cheque,211.32,4.761904762,10.566,6.5
226-34-0034,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,13.78,4,2.756,57.876,1/10/2019,11:10,Cheque,55.12,4.761904762,2.756,9
321-49-7382,Este,Punta Cana,Miembro,Masculino,Deportes y Viajes,88.31,1,4.4155,92.7255,2/15/2019,17:38,Tarjeta de Credito,88.31,4.761904762,4.4155,5.2
397-25-8725,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,39.62,9,17.829,374.409,1/13/2019,17:54,Tarjeta de Credito,356.58,4.761904762,17.829,6.8
431-66-2305,Este,Punta Cana,Normal,Femenino,Accesorios Electronicos,88.25,9,39.7125,833.9625,2/15/2019,20:51,Tarjeta de Credito,794.25,4.761904762,39.7125,7.6
825-94-5922,Este,Punta Cana,Normal,Masculino,Deportes y Viajes,25.31,2,2.531,53.151,3/2/2019,19:26,Cheque,50.62,4.761904762,2.531,7.2
641-62-7288,Este,Punta Cana,Normal,Masculino,Hogar y Estilo de Vida,99.92,6,29.976,629.496,3/24/2019,13:33,Cheque,599.52,4.761904762,29.976,7.1
756-93-1854,Norte,Santiago,Miembro,Femenino,Cosmeticos,83.35,2,8.335,175.035,2/2/2019,14:05,Tarjeta de Credito,166.7,4.761904762,8.335,9.5
243-55-8457,Sur,San Cristobal,Normal,Femenino,Alimentos y Bebidas,74.44,10,37.22,781.62,2/27/2019,11:40,Cheque,744.4,4.761904762,37.22,5.1
458-10-8612,Norte,Santiago,Normal,Masculino,Salud y Belleza,64.08,7,22.428,470.988,1/20/2019,12:27,Cheque,448.56,4.761904762,22.428,7.6
501-61-1753,Este,Punta Cana,Normal,Femenino,Hogar y Estilo de Vida,63.15,6,18.945,397.845,1/3/2019,20:24,Cheque,378.9,4.761904762,18.945,9.8
235-06-8510,Norte,Santiago,Miembro,Masculino,Hogar y Estilo de Vida,85.72,3,12.858,270.018,1/24/2019,20:59,Cheque,257.16,4.761904762,12.858,5.1
433-08-7822,Norte,Santiago,Normal,Femenino,Salud y Belleza,78.89,7,27.6115,579.8415,1/5/2019,19:48,Cheque,552.23,4.761904762,27.6115,7.5
361-85-2571,Sur,San Cristobal,Normal,Femenino,Deportes y Viajes,89.48,5,22.37,469.77,3/30/2019,10:18,Efectivo,447.4,4.761904762,22.37,7.4
131-70-8179,Sur,San Cristobal,Miembro,Femenino,Salud y Belleza,92.09,3,13.8135,290.0835,2/17/2019,16:27,Efectivo,276.27,4.761904762,13.8135,4.2
500-02-2261,Norte,Santiago,Normal,Femenino,Alimentos y Bebidas,57.29,6,17.187,360.927,3/21/2019,17:04,Cheque,343.74,4.761904762,17.187,5.9
720-72-2436,Sur,San Cristobal,Normal,Masculino,Alimentos y Bebidas,66.52,4,13.304,279.384,3/2/2019,18:14,Cheque,266.08,4.761904762,13.304,6.9
702-83-5291,Norte,Santiago,Miembro,Masculino,Cosmeticos,99.82,9,44.919,943.299,3/27/2019,10:43,Efectivo,898.38,4.761904762,44.919,6.6
809-69-9497,Sur,San Cristobal,Normal,Femenino,Hogar y Estilo de Vida,45.68,10,22.84,479.64,1/19/2019,19:30,Cheque,456.8,4.761904762,22.84,5.7
449-16-6770,Sur,San Cristobal,Normal,Masculino,Salud y Belleza,50.79,5,12.6975,266.6475,2/19/2019,14:53,Tarjeta de Credito,253.95,4.761904762,12.6975,5.3
333-23-2632,Sur,San Cristobal,Miembro,Masculino,Salud y Belleza,10.08,7,3.528,74.088,3/28/2019,20:14,Efectivo,70.56,4.761904762,3.528,4.2
489-82-1237,Sur,San Cristobal,Normal,Femenino,Accesorios Electronicos,93.88,7,32.858,690.018,1/5/2019,11:51,Tarjeta de Credito,657.16,4.761904762,32.858,7.3
